product_class,Month,sales_volume
C2712,2016-12-01,67133.0
C2712,2017-01-01,73205.0
C2712,2017-02-01,68067.0
C2712,2017-03-01,73051.0
C2712,2017-04-01,67535.0
C2712,2017-05-01,71364.0
C2712,2017-06-01,70251.0
C2712,2017-07-01,70835.0
C2714,2013-01-01,10665.0
C2714,2013-02-01,9647.0
C2714,2013-03-01,10969.0
C2714,2013-04-01,10666.0
C2714,2013-05-01,10726.0
C2714,2013-06-01,10977.0
C2714,2013-07-01,10804.0
C2714,2013-08-01,10961.0
C2714,2013-09-01,12707.0
C2714,2013-10-01,17377.0
C2714,2013-11-01,17613.0
C2714,2013-12-01,19317.0
C2714,2014-01-01,20266.0
C2714,2014-02-01,17908.0
C2714,2014-03-01,20851.0
C2714,2014-04-01,18693.0
C2714,2014-05-01,19435.0
C2714,2014-06-01,24486.0
C2714,2014-07-01,52994.0
C2714,2014-08-01,72700.0
C2714,2014-09-01,68248.0
C2714,2014-10-01,67076.0
C2714,2014-11-01,65882.0
C2714,2014-12-01,59715.0
C2714,2015-01-01,71512.0
C2714,2015-02-01,63357.0
C2714,2015-03-01,73667.0
C2714,2015-04-01,67698.0
C2714,2015-05-01,74919.0
C2714,2015-06-01,70241.0
C2714,2015-07-01,70000.0
C2714,2015-08-01,74522.0
C2714,2015-09-01,68400.0
C2714,2015-10-01,66864.0
C2714,2015-11-01,62428.0
C2714,2015-12-01,59445.0
C2714,2016-01-01,70056.0
C2714,2016-02-01,61520.0
C2714,2016-03-01,64388.0
C2714,2016-04-01,65963.0
C2714,2016-05-01,66904.0
C2714,2016-06-01,59771.0
C2714,2016-07-01,62484.0
C2714,2016-08-01,58088.0
C2714,2016-09-01,58586.0
C2714,2016-10-01,59442.0
C2714,2016-11-01,55822.0
C2714,2016-12-01,60353.0
C2714,2017-01-01,74699.0
C2714,2017-02-01,57809.0
C2714,2017-03-01,62928.0
C2714,2017-04-01,60611.0
C2714,2017-05-01,64924.0
C2714,2017-06-01,62242.0
C2714,2017-07-01,62607.0
C2716,2013-01-01,16690.0
C2716,2013-02-01,15426.0
C2716,2013-03-01,17445.0
C2716,2013-04-01,16493.0
C2716,2013-05-01,16728.0
C2716,2013-06-01,16195.0
C2716,2013-07-01,16220.0
C2716,2013-08-01,16998.0
C2716,2013-09-01,18994.0
C2716,2013-10-01,16204.0
C2716,2013-11-01,14125.0
C2716,2013-12-01,18779.0
C2716,2014-01-01,24452.0
C2716,2014-02-01,20696.0
C2716,2014-03-01,23048.0
C2716,2014-04-01,21467.0
C2716,2014-05-01,23190.0
C2716,2014-06-01,23209.0
C2716,2014-07-01,23268.0
C2716,2014-08-01,21549.0
C2716,2014-09-01,21800.0
C2716,2014-10-01,25668.0
C2716,2014-11-01,24558.0
C2716,2014-12-01,24795.0
C2716,2015-01-01,29106.0
C2716,2015-02-01,23992.0
C2716,2015-03-01,29296.0
C2716,2015-04-01,27262.0
C2716,2015-05-01,27664.0
C2716,2015-06-01,28941.0
C2716,2015-07-01,29668.0
C2716,2015-08-01,31284.0
C2716,2015-09-01,30569.0
C2716,2015-10-01,29416.0
C2716,2015-11-01,28773.0
C2716,2015-12-01,27447.0
C2716,2016-01-01,31673.0
C2716,2016-02-01,28153.0
C2716,2016-03-01,31102.0
C2716,2016-04-01,31240.0
C2716,2016-05-01,32420.0
C2716,2016-06-01,30907.0
C2716,2016-07-01,31876.0
C2716,2016-08-01,29627.0
C2716,2016-09-01,31308.0
C2716,2016-10-01,31204.0
C2716,2016-11-01,29473.0
C2716,2016-12-01,30079.0
C2716,2017-01-01,34394.0
C2716,2017-02-01,29085.0
C2716,2017-03-01,32765.0
C2716,2017-04-01,31353.0
C2716,2017-05-01,34470.0
C2716,2017-06-01,34994.0
C2716,2017-07-01,34691.0
C2718,2013-01-01,126516.0
C2718,2013-02-01,112311.0
C2718,2013-03-01,141636.0
C2718,2013-04-01,132794.0
C2718,2013-05-01,148090.0
C2718,2013-06-01,145143.0
C2718,2013-07-01,120914.0
C2718,2013-08-01,121106.0
C2718,2013-09-01,146164.0
C2718,2013-10-01,134699.0
C2718,2013-11-01,131785.0
C2718,2013-12-01,115590.0
C2718,2014-01-01,124128.0
C2718,2014-02-01,108611.0
C2718,2014-03-01,112185.0
C2718,2014-04-01,101938.0
C2718,2014-05-01,123965.0
C2718,2014-06-01,130463.0
C2718,2014-07-01,117721.0
C2718,2014-08-01,128157.0
C2718,2014-09-01,188368.0
C2718,2014-10-01,140121.0
C2718,2014-11-01,130561.0
C2718,2014-12-01,117767.0
C2718,2015-01-01,134169.0
C2718,2015-02-01,113340.0
C2718,2015-03-01,145240.0
C2718,2015-04-01,135751.0
C2718,2015-05-01,160884.0
C2718,2015-06-01,142259.0
C2718,2015-07-01,136630.0
C2718,2015-08-01,147967.0
C2718,2015-09-01,151358.0
C2718,2015-10-01,140305.0
C2718,2015-11-01,137120.0
C2718,2015-12-01,113104.0
C2718,2016-01-01,129165.0
C2718,2016-02-01,113408.0
C2718,2016-03-01,135273.0
C2718,2016-04-01,136271.0
C2718,2016-05-01,161818.0
C2718,2016-06-01,145480.0
C2718,2016-07-01,136493.0
C2718,2016-08-01,148901.0
C2718,2016-09-01,143154.0
C2718,2016-10-01,144876.0
C2718,2016-11-01,145464.0
C2718,2016-12-01,109200.0
C2718,2017-01-01,143546.0
C2718,2017-02-01,141499.0
C2718,2017-03-01,160673.0
C2718,2017-04-01,130569.0
C2718,2017-05-01,152783.0
C2718,2017-06-01,139870.0
C2718,2017-07-01,127644.0
C2720,2013-01-01,6218.0
C2720,2013-02-01,6253.0
C2720,2013-03-01,7585.0
C2720,2013-04-01,7117.0
C2720,2013-05-01,7346.0
C2720,2013-06-01,7075.0
C2720,2013-07-01,6994.0
C2720,2013-08-01,7168.0
C2720,2013-09-01,7556.0
C2720,2013-10-01,7589.0
C2720,2013-11-01,7709.0
C2720,2013-12-01,7546.0
C2720,2014-01-01,7327.0
C2720,2014-02-01,8078.0
C2720,2014-03-01,9681.0
C2720,2014-04-01,8480.0
C2720,2014-05-01,8660.0
C2720,2014-06-01,8037.0
C2720,2014-07-01,8207.0
C2720,2014-08-01,8480.0
C2720,2014-09-01,5655.0
C2720,2014-10-01,6291.0
C2720,2014-11-01,6118.0
C2720,2014-12-01,4045.0
C2720,2015-01-01,5944.0
C2720,2015-02-01,6219.0
C2720,2015-03-01,7074.0
C2720,2015-04-01,7026.0
C2720,2015-05-01,7939.0
C2720,2015-06-01,7884.0
C2720,2015-07-01,7654.0
C2720,2015-08-01,7469.0
C2720,2015-09-01,7829.0
C2720,2015-10-01,7944.0
C2720,2015-11-01,7575.0
C2720,2015-12-01,7602.0
C2720,2016-01-01,7477.0
C2720,2016-02-01,7576.0
C2720,2016-03-01,8565.0
C2720,2016-04-01,8319.0
C2720,2016-05-01,8429.0
C2720,2016-06-01,8542.0
C2720,2016-07-01,8572.0
C2720,2016-08-01,7924.0
C2720,2016-09-01,7965.0
C2720,2016-10-01,8277.0
C2720,2016-11-01,7887.0
C2720,2016-12-01,8028.0
C2720,2017-01-01,8150.0
C2720,2017-02-01,8269.0
C2720,2017-03-01,10092.0
C2720,2017-04-01,9317.0
C2720,2017-05-01,9526.0
C2720,2017-06-01,8607.0
C2720,2017-07-01,8502.0
C2722,2013-01-01,14966.0
C2722,2013-02-01,14448.0
C2722,2013-03-01,16205.0
C2722,2013-04-01,15886.0
C2722,2013-05-01,16719.0
C2722,2013-06-01,16640.0
C2722,2013-07-01,16527.0
C2722,2013-08-01,16614.0
C2722,2013-09-01,16409.0
C2722,2013-10-01,16782.0
C2722,2013-11-01,16275.0
C2722,2013-12-01,15804.0
C2722,2014-01-01,14355.0
C2722,2014-02-01,13409.0
C2722,2014-03-01,15192.0
C2722,2014-04-01,13896.0
C2722,2014-05-01,15800.0
C2722,2014-06-01,14521.0
C2722,2014-07-01,14785.0
C2722,2014-08-01,15398.0
C2722,2014-09-01,14505.0
C2722,2014-10-01,14801.0
C2722,2014-11-01,14250.0
C2722,2014-12-01,16452.0
C2722,2015-01-01,15402.0
C2722,2015-02-01,14452.0
C2722,2015-03-01,15905.0
C2722,2015-04-01,14929.0
C2722,2015-05-01,15461.0
C2722,2015-06-01,15653.0
C2722,2015-07-01,15537.0
C2722,2015-08-01,15047.0
C2722,2015-09-01,14326.0
C2722,2015-10-01,15438.0
C2722,2015-11-01,14143.0
C2722,2015-12-01,15766.0
C2722,2016-01-01,14412.0
C2722,2016-02-01,15598.0
C2722,2016-03-01,16123.0
C2722,2016-04-01,15794.0
C2722,2016-05-01,16677.0
C2722,2016-06-01,15847.0
C2722,2016-07-01,16372.0
C2722,2016-08-01,14985.0
C2722,2016-09-01,15104.0
C2722,2016-10-01,15636.0
C2722,2016-11-01,15066.0
C2722,2016-12-01,16608.0
C2722,2017-01-01,14404.0
C2722,2017-02-01,15005.0
C2722,2017-03-01,16901.0
C2722,2017-04-01,16000.0
C2722,2017-05-01,17016.0
C2722,2017-06-01,15883.0
C2722,2017-07-01,16994.0
C2750,2013-01-01,6514.0
C2750,2013-02-01,7096.0
C2750,2013-03-01,9128.0
C2750,2013-04-01,8477.0
C2750,2013-05-01,9238.0
C2750,2013-06-01,8354.0
C2750,2013-07-01,7829.0
C2750,2013-08-01,7592.0
C2750,2013-09-01,7882.0
C2750,2013-10-01,8509.0
C2750,2013-11-01,7833.0
C2750,2013-12-01,7680.0
C2750,2014-01-01,8075.0
C2750,2014-02-01,7869.0
C2750,2014-03-01,9359.0
C2750,2014-04-01,8990.0
C2750,2014-05-01,8680.0
C2750,2014-06-01,8147.0
C2750,2014-07-01,8729.0
C2750,2014-08-01,8743.0
C2750,2014-09-01,8864.0
C2750,2014-10-01,8838.0
C2750,2014-11-01,8378.0
C2750,2014-12-01,7997.0
C2750,2015-01-01,8097.0
C2750,2015-02-01,8919.0
C2750,2015-03-01,9633.0
C2750,2015-04-01,10225.0
C2750,2015-05-01,9992.0
C2750,2015-06-01,9858.0
C2750,2015-07-01,10277.0
C2750,2015-08-01,10019.0
C2750,2015-09-01,9647.0
C2750,2015-10-01,9670.0
C2750,2015-11-01,9274.0
C2750,2015-12-01,8507.0
C2750,2016-01-01,8903.0
C2750,2016-02-01,8463.0
C2750,2016-03-01,11408.0
C2750,2016-04-01,11325.0
C2750,2016-05-01,11348.0
C2750,2016-06-01,10091.0
C2750,2016-07-01,10850.0
C2750,2016-08-01,10039.0
C2750,2016-09-01,9327.0
C2750,2016-10-01,9868.0
C2750,2016-11-01,9177.0
C2750,2016-12-01,11887.0
C2750,2017-01-01,12202.0
C2750,2017-02-01,11374.0
C2750,2017-03-01,12870.0
C2750,2017-04-01,13576.0
C2750,2017-05-01,12864.0
C2750,2017-06-01,11415.0
C2750,2017-07-01,11302.0
C2752,2013-01-01,46933.856
C2752,2013-02-01,45321.404
C2752,2013-03-01,49820.802
C2752,2013-04-01,45192.219
C2752,2013-05-01,47544.653
C2752,2013-06-01,46250.69
C2752,2013-07-01,45000.334
C2752,2013-08-01,43202.368
C2752,2013-09-01,41272.43
C2752,2013-10-01,42700.11
C2752,2013-11-01,38362.352
C2752,2013-12-01,42106.769
C2752,2014-01-01,41714.13
C2752,2014-02-01,39194.699
C2752,2014-03-01,45084.396
C2752,2014-04-01,42491.412
C2752,2014-05-01,44343.479
C2752,2014-06-01,43220.492
C2752,2014-07-01,42600.144
C2752,2014-08-01,45315.389
C2752,2014-09-01,43665.99
C2752,2014-10-01,45449.665
C2752,2014-11-01,44145.45
C2752,2014-12-01,48846.922
C2752,2015-01-01,48140.63
C2752,2015-02-01,45844.254
C2752,2015-03-01,51341.604
C2752,2015-04-01,51497.219
C2752,2015-05-01,53699.41
C2752,2015-06-01,50281.599
C2752,2015-07-01,53139.569
C2752,2015-08-01,55037.828
C2752,2015-09-01,51744.047
C2752,2015-10-01,51723.125
C2752,2015-11-01,49139.247
C2752,2015-12-01,53127.764
C2752,2016-01-01,51758.833
C2752,2016-02-01,49242.085
C2752,2016-03-01,54152.637
C2752,2016-04-01,54688.902
C2752,2016-05-01,55896.61
C2752,2016-06-01,51596.687
C2752,2016-07-01,55744.566
C2752,2016-08-01,52344.097
C2752,2016-09-01,49329.166
C2752,2016-10-01,52127.863
C2752,2016-11-01,49695.547
C2752,2016-12-01,61341.513
C2752,2017-01-01,60270.952
C2752,2017-02-01,56641.21
C2752,2017-03-01,61817.157
C2752,2017-04-01,60434.288
C2752,2017-05-01,61798.65
C2752,2017-06-01,61064.188
C2752,2017-07-01,62315.404
C2756,2013-01-01,37680.0
C2756,2013-02-01,36299.0
C2756,2013-03-01,40009.0
C2756,2013-04-01,38247.0
C2756,2013-05-01,40690.0
C2756,2013-06-01,37380.0
C2756,2013-07-01,36055.0
C2756,2013-08-01,34877.0
C2756,2013-09-01,32665.0
C2756,2013-10-01,35301.0
C2756,2013-11-01,32867.0
C2756,2013-12-01,32939.0
C2756,2014-01-01,34230.0
C2756,2014-02-01,31543.0
C2756,2014-03-01,35493.0
C2756,2014-04-01,33981.0
C2756,2014-05-01,34149.0
C2756,2014-06-01,30996.0
C2756,2014-07-01,34223.0
C2756,2014-08-01,34018.0
C2756,2014-09-01,34988.0
C2756,2014-10-01,35628.0
C2756,2014-11-01,33186.0
C2756,2014-12-01,31741.0
C2756,2015-01-01,33783.0
C2756,2015-02-01,34913.0
C2756,2015-03-01,43739.0
C2756,2015-04-01,44864.0
C2756,2015-05-01,46253.0
C2756,2015-06-01,40367.0
C2756,2015-07-01,43092.0
C2756,2015-08-01,43457.0
C2756,2015-09-01,40855.0
C2756,2015-10-01,40387.0
C2756,2015-11-01,38754.0
C2756,2015-12-01,38392.0
C2756,2016-01-01,40365.0
C2756,2016-02-01,40809.0
C2756,2016-03-01,46969.0
C2756,2016-04-01,47299.0
C2756,2016-05-01,46772.0
C2756,2016-06-01,45141.0
C2756,2016-07-01,46741.0
C2756,2016-08-01,44140.0
C2756,2016-09-01,42555.0
C2756,2016-10-01,46610.0
C2756,2016-11-01,41496.0
C2756,2016-12-01,48659.0
C2756,2017-01-01,51538.0
C2756,2017-02-01,48293.0
C2756,2017-03-01,54449.0
C2756,2017-04-01,53916.0
C2756,2017-05-01,54720.0
C2756,2017-06-01,52789.0
C2756,2017-07-01,56251.0
C2782,2014-07-01,653.0
C2782,2014-08-01,2713.0
C2782,2014-09-01,871.0
C2782,2014-10-01,1257.0
C2782,2014-11-01,1005.0
C2782,2014-12-01,871.0
C2782,2015-01-01,1146.0
C2782,2015-02-01,1169.0
C2782,2015-03-01,1708.0
C2782,2015-04-01,2256.0
C2782,2015-05-01,2010.0
C2782,2015-06-01,1981.0
C2782,2015-07-01,2375.0
C2782,2015-08-01,2063.0
C2782,2015-09-01,1933.0
C2782,2015-10-01,1954.0
C2782,2015-11-01,1941.0
C2782,2015-12-01,1745.0
C2782,2016-01-01,1676.0
C2782,2016-02-01,1824.0
C2782,2016-03-01,2080.0
C2782,2016-04-01,2073.0
C2782,2016-05-01,2048.0
C2782,2016-06-01,1756.0
C2782,2016-07-01,2120.0
C2782,2016-08-01,1869.0
C2782,2016-09-01,1792.0
C2782,2016-10-01,2007.0
C2782,2016-11-01,1880.0
C2782,2016-12-01,2485.0
C2782,2017-01-01,2386.0
C2782,2017-02-01,2653.0
C2782,2017-03-01,2813.0
C2782,2017-04-01,2888.0
C2782,2017-05-01,2713.0
C2782,2017-06-01,2566.0
C2782,2017-07-01,2654.0
C2784,2013-01-01,4960.0
C2784,2013-02-01,4179.0
C2784,2013-03-01,5125.0
C2784,2013-04-01,5672.0
C2784,2013-05-01,6018.0
C2784,2013-06-01,5779.0
C2784,2013-07-01,4762.0
C2784,2013-08-01,5411.0
C2784,2013-09-01,5129.0
C2784,2013-10-01,5829.0
C2784,2013-11-01,5274.0
C2784,2013-12-01,5098.0
C2784,2014-01-01,5173.0
C2784,2014-02-01,4833.0
C2784,2014-03-01,5546.0
C2784,2014-04-01,5246.0
C2784,2014-05-01,5199.0
C2784,2014-06-01,4474.0
C2784,2014-07-01,4792.0
C2784,2014-08-01,5183.0
C2784,2014-09-01,5423.0
C2784,2014-10-01,5628.0
C2784,2014-11-01,4575.0
C2784,2014-12-01,4870.0
C2784,2015-01-01,4169.0
C2784,2015-02-01,4571.0
C2784,2015-03-01,5424.0
C2784,2015-04-01,5242.0
C2784,2015-05-01,4680.0
C2784,2015-06-01,3765.0
C2784,2015-07-01,4749.0
C2784,2015-08-01,6036.0
C2784,2015-09-01,5467.0
C2784,2015-10-01,4678.0
C2784,2015-11-01,4950.0
C2784,2015-12-01,4361.0
C2784,2016-01-01,5152.0
C2784,2016-02-01,4994.0
C2784,2016-03-01,4335.0
C2784,2016-04-01,3787.0
C2784,2016-05-01,4132.0
C2784,2016-06-01,3764.0
C2784,2016-07-01,4083.0
C2784,2016-08-01,3720.0
C2784,2016-09-01,3385.0
C2784,2016-10-01,4715.0
C2784,2016-11-01,4375.0
C2784,2016-12-01,4583.0
C2784,2017-01-01,4474.0
C2784,2017-02-01,4692.0
C2784,2017-03-01,5984.0
C2784,2017-04-01,6469.0
C2784,2017-05-01,7531.0
C2784,2017-06-01,7306.0
C2784,2017-07-01,3625.0
C2786,2014-01-01,21742.0
C2786,2014-03-01,21588.0
C2786,2014-05-01,3528.0
C2786,2014-06-01,18557.0
C2786,2014-07-01,41571.0
C2786,2014-08-01,76249.0
C2786,2014-09-01,68621.0
C2786,2014-10-01,61220.0
C2786,2014-11-01,56830.0
C2786,2014-12-01,59230.0
C2786,2015-01-01,67102.0
C2786,2015-02-01,63220.0
C2786,2015-03-01,72276.0
C2786,2015-04-01,71783.0
C2786,2015-05-01,75114.0
C2786,2015-06-01,78225.0
C2786,2015-07-01,87228.0
C2786,2015-08-01,82423.0
C2786,2015-09-01,76552.0
C2786,2015-10-01,77261.0
C2786,2015-11-01,70555.0
C2786,2015-12-01,67180.0
C2786,2016-01-01,71292.0
C2786,2016-02-01,68504.0
C2786,2016-03-01,77355.0
C2786,2016-04-01,77474.0
C2786,2016-05-01,81951.0
C2786,2016-06-01,81608.0
C2786,2016-07-01,81966.0
C2786,2016-08-01,80920.0
C2786,2016-09-01,80376.0
C2786,2016-10-01,81797.0
C2786,2016-11-01,75559.0
C2786,2016-12-01,76927.0
C2786,2017-01-01,80904.0
C2786,2017-02-01,75111.0
C2786,2017-03-01,88183.0
C2786,2017-04-01,78364.0
C2786,2017-05-01,80344.0
C2786,2017-06-01,75736.0
C2786,2017-07-01,76498.0
C2802,2013-01-01,13454.413
C2802,2013-02-01,11681.293
C2802,2013-03-01,12902.305
C2802,2013-04-01,12172.738
C2802,2013-05-01,12429.81
C2802,2013-06-01,12321.412
C2802,2013-07-01,12346.907
C2802,2013-08-01,11569.699
C2802,2013-09-01,11596.675
C2802,2013-10-01,11625.129
C2802,2013-11-01,7718.718
C2802,2013-12-01,8333.04
C2802,2014-01-01,9805.2106
C2802,2014-02-01,11698.7544
C2802,2014-03-01,11131.856
C2802,2014-04-01,11908.5347
C2802,2014-05-01,14399.5055
C2802,2014-06-01,13937.0563
C2802,2014-07-01,15293.7356
C2802,2014-08-01,15109.982
C2802,2014-09-01,16263.335
C2802,2014-10-01,16123.368
C2802,2014-11-01,15345.823
C2802,2014-12-01,13629.293
C2802,2015-01-01,14948.211
C2802,2015-02-01,13243.579
C2802,2015-03-01,16753.61
C2802,2015-04-01,13736.904
C2802,2015-05-01,14647.026
C2802,2015-06-01,14307.997
C2802,2015-07-01,15050.787
C2802,2015-08-01,15175.181
C2802,2015-09-01,16354.809
C2802,2015-10-01,15543.56
C2802,2015-11-01,14620.134
C2802,2015-12-01,12521.982
C2802,2016-01-01,14686.785
C2802,2016-02-01,13475.755
C2802,2016-03-01,14359.09
C2802,2016-04-01,13676.997
C2802,2016-05-01,14049.534
C2802,2016-06-01,13642.612
C2802,2016-07-01,14282.466
C2802,2016-08-01,13861.561
C2802,2016-09-01,13418.234
C2802,2016-10-01,12921.416
C2802,2016-11-01,9922.648
C2802,2016-12-01,10011.21
C2802,2017-01-01,11110.527
C2802,2017-02-01,10295.282
C2802,2017-03-01,11559.407
C2802,2017-04-01,10846.051
C2802,2017-05-01,10640.271
C2802,2017-06-01,8866.721
C2802,2017-07-01,9190.593
C2806,2013-01-01,5582.421
C2806,2013-02-01,4101.593
C2806,2013-03-01,4944.025
C2806,2013-04-01,4246.666
C2806,2013-05-01,3696.448
C2806,2013-06-01,1923.561
C2806,2013-07-01,1114.064
C2806,2013-08-01,2082.121
C2806,2013-09-01,3308.489
C2806,2013-10-01,4201.904
C2806,2013-11-01,4701.407
C2806,2013-12-01,3826.259
C2806,2014-01-01,4596.0913
C2806,2014-02-01,4064.7138
C2806,2014-03-01,4455.2615
C2806,2014-04-01,4311.6985
C2806,2014-05-01,2751.5235
C2806,2014-06-01,83.865
C2806,2014-07-01,182.835
C2806,2014-08-01,122.547
C2806,2014-09-01,936.513
C2806,2014-10-01,4385.589
C2806,2014-11-01,3618.822
C2806,2014-12-01,3177.05
C2806,2015-01-01,3620.624
C2806,2015-02-01,3646.982
C2806,2015-03-01,3928.863
C2806,2015-04-01,3938.567
C2806,2015-05-01,3450.806
C2806,2015-06-01,2109.555
C2806,2015-07-01,2420.801
C2806,2015-08-01,1698.4
C2806,2015-09-01,3199.565
C2806,2015-10-01,3368.403
C2806,2015-11-01,3421.627
C2806,2015-12-01,2823.295
C2806,2016-01-01,2552.536
C2806,2016-02-01,3033.072
C2806,2016-03-01,3272.719
C2806,2016-04-01,3190.47
C2806,2016-05-01,2829.11
C2806,2016-06-01,2696.287
C2806,2016-07-01,2696.267
C2806,2016-08-01,2902.091
C2806,2016-09-01,3337.906
C2806,2016-10-01,3105.64
C2806,2016-11-01,2848.593
C2806,2016-12-01,2876.038
C2806,2017-01-01,2968.177
C2806,2017-02-01,2559.532
C2806,2017-03-01,3826.574
C2806,2017-04-01,2549.831
C2806,2017-05-01,3306.123
C2806,2017-06-01,3441.055
C2806,2017-07-01,3134.094
C2850,2013-01-01,1854.0
C2850,2013-02-01,4283.0
C2850,2013-03-01,7233.0
C2850,2013-04-01,6817.0
C2850,2013-05-01,6938.0
C2850,2013-06-01,6180.0
C2850,2013-07-01,5741.0
C2850,2013-08-01,5549.0
C2850,2013-09-01,5613.0
C2850,2013-10-01,5733.0
C2850,2013-11-01,6750.0
C2850,2013-12-01,8142.0
C2850,2014-01-01,7173.0
C2850,2014-02-01,7318.0
C2850,2014-03-01,7806.0
C2850,2014-04-01,6019.0
C2850,2014-05-01,6021.0
C2850,2014-06-01,6346.0
C2850,2014-07-01,5312.0
C2850,2014-08-01,5675.0
C2850,2014-09-01,5623.0
C2850,2014-10-01,5639.0
C2850,2014-11-01,5395.0
C2850,2014-12-01,6039.0
C2850,2015-01-01,5854.0
C2850,2015-02-01,5077.0
C2850,2015-03-01,5388.0
C2850,2015-04-01,5716.0
C2850,2015-05-01,6580.0
C2850,2015-06-01,6257.0
C2850,2015-07-01,6440.0
C2850,2015-08-01,5436.0
C2850,2015-09-01,5044.0
C2850,2015-10-01,5305.0
C2850,2015-11-01,5383.0
C2850,2015-12-01,5850.0
C2850,2016-01-01,5560.0
C2850,2016-02-01,5499.0
C2850,2016-03-01,5600.0
C2850,2016-04-01,5801.0
C2850,2016-05-01,6481.0
C2850,2016-06-01,5878.0
C2850,2016-07-01,5831.0
C2850,2016-08-01,6626.0
C2850,2016-09-01,6112.0
C2850,2016-10-01,6185.0
C2850,2016-11-01,5170.0
C2850,2016-12-01,5666.0
C2850,2017-01-01,6417.0
C2850,2017-02-01,6325.0
C2850,2017-03-01,9200.0
C2850,2017-04-01,5910.0
C2850,2017-05-01,8941.0
C2850,2017-06-01,4582.0
C2850,2017-07-01,6311.0
C2854,2013-01-01,14063.0
C2854,2013-02-01,13222.0
C2854,2013-03-01,14998.0
C2854,2013-04-01,11063.0
C2854,2013-05-01,14394.0
C2854,2013-06-01,9158.0
C2854,2013-07-01,11471.0
C2854,2013-08-01,10403.0
C2854,2013-09-01,11809.0
C2854,2013-10-01,5165.0
C2854,2013-11-01,6571.0
C2854,2013-12-01,6249.0
C2854,2014-01-01,11395.0
C2854,2014-02-01,3013.0
C2854,2014-03-01,12218.0
C2854,2014-04-01,5377.0
C2854,2014-05-01,7824.0
C2854,2014-06-01,9436.0
C2854,2014-07-01,8952.0
C2854,2014-08-01,8834.0
C2854,2014-09-01,8405.0
C2854,2014-10-01,11444.0
C2854,2014-11-01,11440.0
C2854,2014-12-01,9504.0
C2854,2015-01-01,11825.0
C2854,2015-02-01,10341.0
C2854,2015-03-01,13203.0
C2854,2015-04-01,11580.0
C2854,2015-05-01,12636.0
C2854,2015-06-01,12030.0
C2854,2015-07-01,11886.0
C2854,2015-08-01,11281.0
C2854,2015-09-01,12920.0
C2854,2015-10-01,13137.0
C2854,2015-11-01,11880.0
C2854,2015-12-01,9928.0
C2854,2016-01-01,13078.0
C2854,2016-02-01,11725.0
C2854,2016-03-01,12183.0
C2854,2016-04-01,11976.0
C2854,2016-05-01,12279.0
C2854,2016-06-01,11304.0
C2854,2016-07-01,12957.0
C2854,2016-08-01,12522.0
C2854,2016-09-01,12251.0
C2854,2016-10-01,13955.0
C2854,2016-11-01,13756.0
C2854,2016-12-01,9868.0
C2854,2017-01-01,12835.0
C2854,2017-02-01,11265.0
C2854,2017-03-01,13046.0
C2854,2017-04-01,12858.0
C2854,2017-05-01,12630.0
C2854,2017-06-01,10233.0
C2854,2017-07-01,12132.0
C2864,2013-12-01,1265.0
C2864,2014-01-01,3969.0
C2864,2014-02-01,3598.0
C2864,2014-03-01,4382.0
C2864,2014-04-01,4301.0
C2864,2014-05-01,4902.0
C2864,2014-06-01,4717.0
C2864,2014-07-01,4064.0
C2864,2014-08-01,4103.0
C2864,2014-09-01,4273.0
C2864,2014-10-01,4250.0
C2864,2014-11-01,4299.0
C2864,2014-12-01,3513.0
C2864,2015-01-01,4218.0
C2864,2015-02-01,3758.0
C2864,2015-03-01,4535.0
C2864,2015-04-01,5012.0
C2864,2015-05-01,5193.0
C2864,2015-06-01,4076.0
C2864,2015-07-01,2738.0
C2864,2015-08-01,4177.0
C2864,2015-09-01,4388.0
C2864,2015-10-01,4070.0
C2864,2015-11-01,3519.0
C2864,2015-12-01,2599.0
C2864,2016-01-01,3391.0
C2864,2016-02-01,3332.0
C2864,2016-03-01,3840.0
C2864,2016-04-01,4709.0
C2864,2016-05-01,4379.0
C2864,2016-06-01,3329.0
C2864,2016-07-01,3674.0
C2864,2016-08-01,3575.0
C2864,2016-09-01,3900.0
C2864,2016-10-01,4105.0
C2864,2016-11-01,3722.0
C2864,2016-12-01,3590.0
C2864,2017-01-01,4091.0
C2864,2017-02-01,3417.0
C2864,2017-03-01,4325.0
C2864,2017-04-01,4058.0
C2864,2017-05-01,4149.0
C2864,2017-06-01,4243.0
C2864,2017-07-01,4273.0
C2904,2013-01-01,31979.05
C2904,2013-02-01,25430.537
C2904,2013-03-01,27772.292
C2904,2013-04-01,24931.676
C2904,2013-05-01,28521.146
C2904,2013-06-01,26724.431
C2904,2013-07-01,25225.711
C2904,2013-08-01,26429.422
C2904,2013-09-01,25512.759000000002
C2904,2013-10-01,27510.487
C2904,2013-11-01,26570.398
C2904,2013-12-01,32945.816
C2904,2014-01-01,26278.841
C2904,2014-02-01,24708.603
C2904,2014-03-01,28475.516
C2904,2014-04-01,26330.334
C2904,2014-05-01,27578.808
C2904,2014-06-01,24392.405
C2904,2014-07-01,24970.761
C2904,2014-08-01,27453.441
C2904,2014-09-01,25374.928
C2904,2014-10-01,25380.076
C2904,2014-11-01,25325.036
C2904,2014-12-01,24456.453
C2904,2015-01-01,23704.043
C2904,2015-02-01,21905.646
C2904,2015-03-01,24945.781
C2904,2015-04-01,24307.121
